id_user,bulan,wants_ratio,fixed_costs_ratio,savings_rate,wants_frequency,small_leaks_ratio,night_owl_spending,weekend_surge,early_month_depletion,balance_volatility,survival_mode_days
USR-032,1,0.5733261132242269,0.426673886775773,0.02036151204819277,0.44,0.32,0.0,0.23529673715807045,0.9909447349397589,0.05358193607038508,7
USR-032,2,0.5902616481385063,0.40973835186149377,-0.01074182530120482,0.5333333333333333,0.3333333333333333,0.13333333333333333,97.27770135536096,0.9820208674698795,0.18009593883688652,4
USR-032,3,0.12569559891911436,0.8743044010808857,-0.0027698192771084336,0.3333333333333333,0.5,0.0,138.94579316491917,0.9990386325301204,0.0036635797487559545,3
USR-033,1,0.0832669993715793,0.9167330006284206,0.048760718644067794,0.16666666666666666,0.1111111111111111,0.0,1.4602859909643793,0.736461506237288,0.17378623646531927,4
USR-033,2,0.11485405190107345,0.786227076609271,-0.046069216949152544,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.7331164508680573,1.0043358237288134,0.38425697559527455,3
USR-033,3,0.16301168905988406,0.836988310940116,0.002892945762711864,0.3333333333333333,0.13333333333333333,0.0,0.7019927253009128,0.9655204203389831,0.4000322541555168,4
USR-034,1,0.23337654034155747,0.6707478980437,0.0027200063091482652,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.9333705436150174,0.9899159274447951,0.34458849968573435,2
USR-034,2,0.40815038262399406,0.462066666455832,0.0038080441640378545,0.42857142857142855,0.14285714285714285,0.14285714285714285,2.200237368788459,0.9918693249211356,0.23773254788689835,6
USR-034,3,0.6733900781256712,0.32660992187432886,-0.002052507886435331,0.5555555555555556,0.18518518518518517,0.1111111111111111,0.6291577595317535,0.9983213217665615,0.36974716969454324,3
USR-035,1,0.20085334692735438,0.46936220178176025,0.0025207834394904457,0.2903225806451613,0.3548387096774194,0.0967741935483871,0.2907482566965599,0.9053155031847133,0.17889000318736573,9
USR-035,2,0.36399265080189425,0.6360073491981058,0.0018461210191082801,0.25,0.35,0.0,3.7571648178029715,0.9381017738853502,0.1582508527228779,6
USR-035,3,0.18821024299925593,0.8117897570007442,0.005449098726114649,0.21951219512195122,0.17073170731707318,0.07317073170731707,1.251157275962136,0.6159877898089171,0.2751299544945075,6
USR-036,1,0.5735349639640768,0.20401634881549907,0.003775118918918919,0.6153846153846154,0.19230769230769232,0.038461538461538464,0.07921317081215497,0.979187610810811,0.2597900932146922,5
USR-036,2,0.6770874198936658,0.32291258010633406,0.05308702702702703,0.6341463414634146,0.3170731707317073,0.04878048780487805,3.6128096952679325,0.9548907567567567,0.13701005619293516,6
USR-036,3,0.7931702622179944,0.20682973778200575,-0.05101925405405405,0.6923076923076923,0.46153846153846156,0.038461538461538464,15.520539455661753,1.0200831567567568,0.2019615665922094,5
USR-037,1,0.18509429892940085,0.2567539146455397,0.014347515679442509,0.2777777777777778,0.16666666666666666,0.0,0.414582134831661,0.994464526132404,0.33183849038516405,5
USR-037,2,0.1562354984722347,0.4083343987144666,-0.010609299651567945,0.35294117647058826,0.23529411764705882,0.058823529411764705,4.941517346316175,0.9746813902439025,0.2942643245736878,5
USR-037,3,0.7758008169001853,0.2241991830998146,0.0510628362369338,0.7368421052631579,0.15789473684210525,0.15789473684210525,17.682313418437655,0.9986342613240419,0.10993628406814768,4
USR-038,1,0.2376536909476079,0.762346309052392,0.004245100386100386,0.25,0.21428571428571427,0.07142857142857142,1.7721297416790818,0.7964034478764479,0.2669481810835542,6
USR-038,2,0.10897464679825425,0.8910253532017457,0.19328371428571428,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.7499951566020823,1.0013752857142857,0.3303094125128377,1
USR-038,3,0.1432540041305947,0.7986031360023607,-0.17696298455598455,0.18181818181818182,0.24242424242424243,0.030303030303030304,2.0612243553472496,0.6622146833976834,0.3097906230350381,8
USR-039,1,0.4811616596775798,0.15853770900577227,0.21792187378640776,0.56,0.36,0.08,1.7073481767916276,0.9618043932038834,0.24516360856966612,3
USR-039,2,0.5761535504800445,0.4238464495199556,-0.21175634951456312,0.5,0.3333333333333333,0.047619047619047616,6.177965613464283,1.0288123980582524,0.0984796684180619,7
USR-039,3,0.2508999783856566,0.7491000216143434,0.0018314757281553398,0.6470588235294118,0.47058823529411764,0.0,117.87757980146012,0.9815153932038834,0.0997326959770229,2
USR-040,1,0.49432605634559645,0.471736652234511,0.008468520231213873,0.4,0.25,0.05,0.027796577271365565,0.9759637167630058,0.22467603317117782,4
USR-040,2,0.5062972630374915,0.49370273696250866,-0.003119526011560694,0.625,0.28125,0.03125,163.90709742782667,1.0025369421965318,0.14662832040689422,4
USR-040,3,0.6221635897523182,0.37783641024768166,0.003250670520231214,0.625,0.1875,0.1875,212.8997091764123,0.9940254971098264,0.006828806336295328,3
USR-041,1,0.2002133633672732,0.7997866366327269,0.004660021164021164,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.46269591689576295,0.9619143862433862,0.1887903126533456,7
USR-041,2,0.16304246040042913,0.7767022507318924,0.0020090582010582007,0.15789473684210525,0.15789473684210525,0.05263157894736842,3.8228190859147606,0.7306794179894179,0.24213309073614425,3
USR-041,3,0.3133624858564387,0.6866375141435614,0.0029620529100529104,0.14285714285714285,0.23809523809523808,0.0,2.6660567339317964,0.8835873386243386,0.2360749166043796,4
USR-042,1,0.2568134487312166,0.7431865512687833,0.003955148148148149,0.36666666666666664,0.3,0.1,2.85615942691728,1.2140349320987656,0.2854590539415831,9
USR-042,2,0.2845129062048537,0.3685234915568976,-0.00037261728395061747,0.35714285714285715,0.14285714285714285,0.03571428571428571,15.796251628400519,0.9482295648148148,0.11786953303107542,6
USR-042,3,0.38648787800661666,0.5441942855477354,-0.0013342129629629628,0.4642857142857143,0.25,0.07142857142857142,1.6432045460102007,0.9338755339506174,0.34913578495941155,5
USR-043,1,0.09987593694089048,0.9001240630591095,0.007736915322580645,0.16666666666666666,0.125,0.125,0.0,1.0208844677419353,0.20912059383746165,7
USR-043,2,0.41896028366815413,0.5810397163318458,0.01471716129032258,0.32142857142857145,0.2857142857142857,0.14285714285714285,7.278530680801069,0.9247478548387096,0.20335371385824208,8
USR-043,3,0.12311545551509397,0.876884544484906,-0.019882858870967742,0.36363636363636365,0.18181818181818182,0.09090909090909091,16.557288586722358,1.0092618306451613,0.06131666877183278,4
USR-044,1,0.17731422368792718,0.8226857763120727,0.09465234200743494,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.19633681532057073,0.8590045873605947,0.17080749265507722,9
USR-044,2,0.11008688381046378,0.8899131161895362,-0.09193729739776951,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.7693821741025295,1.0303408289962825,0.2979073049888659,8
USR-044,3,0.2284152941058075,0.7715847058941926,0.0014925799256505577,0.25,0.375,0.125,27.80264750978678,0.5724850569888471,0.039509180691665265,5
USR-045,1,0.6371078270031124,0.34343510726401677,0.010542536082474227,0.48484848484848486,0.24242424242424243,0.09090909090909091,0.582523072687262,0.9400428520962201,0.29328422820453676,6
USR-045,2,0.4464351817037963,0.5535648182962036,-0.0068159278350515455,0.4666666666666667,0.23333333333333334,0.06666666666666667,0.6739885292343715,0.9927521718213062,0.2766121604930443,6
USR-045,3,0.4596364889993927,0.5403635110006074,0.06644405154639176,0.5,0.25,0.025,3.244229823981307,0.9447599175257732,0.2310466105717647,9
USR-046,1,0.20146016639882847,0.3503706959791397,0.018953927374301675,0.125,0.375,0.0,0.0,0.9069662905027932,0.26961898499460335,5
USR-046,2,0.15036229747238516,0.8496377025276148,0.004833536312849162,0.26666666666666666,0.26666666666666666,0.06666666666666667,1.9093939655041918,0.9931789944134078,0.2855843914632912,3
USR-046,3,0.15149033506346632,0.7264502723765239,-0.015123938547486032,0.21428571428571427,0.14285714285714285,0.07142857142857142,1.3760130725610187,0.8239610055865922,0.3765629949329384,3
USR-047,1,0.47159747354295645,0.2796237171859703,0.01605177192982456,0.4230769230769231,0.2692307692307692,0.038461538461538464,0.30432172182340134,0.8707162953216374,0.23451826759195804,7
USR-047,2,0.23681639527208434,0.34702406568684935,-0.01104057894736842,0.5238095238095238,0.23809523809523808,0.09523809523809523,5.548839580751569,0.9165067339181286,0.3569289294896017,2
USR-047,3,0.1228170391286146,0.8771829608713857,0.004724880116959066,0.22727272727272727,0.13636363636363635,0.09090909090909091,7.421721272323277,0.9161211871345031,0.0415867010570488,9
USR-048,1,0.45478579438454025,0.5452142056154597,0.007325582278481013,0.375,0.20833333333333334,0.0,0.12486103882421377,0.8929511476793249,0.11919207784163671,7
USR-048,2,0.21317933418505908,0.7868206658149411,-0.003727037974683545,0.5,0.4,0.1,86.94417442716187,0.9965431603375527,0.0819606005505236,3
USR-048,3,0.21748243891946967,0.28305092304432633,0.0004057172995780595,0.38095238095238093,0.23809523809523808,0.14285714285714285,17.958162570753952,0.9094092742616033,0.07451944514991499,5
USR-049,1,0.6567895095618568,0.3432104904381434,0.007159626315789474,0.5882352941176471,0.23529411764705882,0.0,0.003837511024559902,0.9888283263157894,0.30836211082820575,3
USR-049,2,0.24750032755521917,0.752499672444781,0.027150384210526315,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.9436969832219436,0.9750882263157894,0.24536192602558854,4
USR-049,3,0.1310225899655312,0.3762980356641351,-0.02879796842105263,0.2222222222222222,0.2222222222222222,0.0,1.5806684225905538,0.6814875894736842,0.3312276853477409,2
USR-050,1,0.2040561759022767,0.7959438240977234,0.04564807185628742,0.14285714285714285,0.2,0.02857142857142857,1.1096165689865212,0.6976082065868264,0.27394748432393007,8
USR-050,2,0.1469463676495018,0.8530536323504984,-0.041818308383233534,0.23076923076923078,0.34615384615384615,0.19230769230769232,0.5662896943295271,0.8501370598802395,0.3776327316255574,3
USR-050,3,0.05556467609550427,0.9444353239044957,-0.002230673652694611,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.793366847583692,0.9248910359281437,0.33556003721562333,7
USR-051,1,0.6290085632588388,0.31378297637893293,0.003988395683453237,0.5217391304347826,0.08695652173913043,0.0,0.0,0.9186202482014388,0.25904925316454763,6
USR-051,2,0.5252652855732782,0.400313113505882,0.0038634172661870508,0.5588235294117647,0.17647058823529413,0.029411764705882353,2.957767911764223,0.9214890935251799,0.23924652021096104,3
USR-051,3,0.3909072437687323,0.4958166637317773,-0.005337809352517986,0.5121951219512195,0.17073170731707318,0.07317073170731707,9.234638191197076,0.9937172589928057,0.11274784322589623,6
USR-052,1,0.07620365480255444,0.9237963451974456,0.0042933107344632765,0.13333333333333333,0.26666666666666666,0.2,1.18664629363508,0.9101967928813606,0.20466504761949733,4
USR-052,2,0.15974576060318968,0.8402542393968105,0.17028398305084747,0.17647058823529413,0.11764705882352941,0.0,0.656290262774737,0.9257617062146892,0.2635039049871133,3
USR-052,3,0.19368610333020755,0.8063138966697925,-0.1576257118644068,0.19230769230769232,0.15384615384615385,0.0,0.5052273972446758,1.013372779661017,0.3596571006385995,7
USR-053,1,0.15679201626149492,0.8432079837385049,0.13742548881789138,0.2608695652173913,0.34782608695652173,0.13043478260869565,7.060621140420756,0.9859744313099043,0.4197879154274539,4
USR-053,2,0.05269412929436119,0.9473058707056388,-0.12773321725239617,0.14285714285714285,0.42857142857142855,0.0,219.50054293972445,1.1275461565495208,0.007124302096187498,4
USR-053,3,0.06745411967799532,0.6320432481704079,-0.007782907348242812,0.11764705882352941,0.23529411764705882,0.058823529411764705,13.462772161178737,1.0056972172523961,0.35079729154998923,2
USR-054,1,0.41832269913942954,0.42732763363315546,0.006419338624338624,0.4,0.2857142857142857,0.02857142857142857,1.2235968599024836,0.9935455873015874,0.18954727466353608,7
USR-054,2,0.3521604468115245,0.5732027629098718,5.539682539682578e-05,0.39285714285714285,0.2857142857142857,0.10714285714285714,1.8165899802428984,0.9450615661375662,0.13823017131791115,6
USR-054,3,0.2977840307306445,0.6532045853775905,0.24392577777777777,0.4444444444444444,0.05555555555555555,0.05555555555555555,1.4816906656416797,1.0000420423280423,0.2732914882049232,0
